Experiment,Ground State Energy,Best Measurement,Execution Time (seconds),Number of qubits,shots,Fraction,Sorted Bitstrings
"Aer Simulation XY QAOA, post-selected",15.890020117163658,001100010001001010,163.3355152606964,18
"Aer Simulation XY QAOA, post-selected",17.434494078159332,001001010010100010,267.76390290260315,18,5000,0.6526
"Aer Simulation XY QAOA, post-selected",15.885047569870949,001100010001001010,199.83483600616455,18,5000,0.6762937499999997
